bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,
22478,The Origin of Consciousness in the Breakdown of the Bicameral Mind,Julian Jaynes,4.25,618057072,9.78E+12,eng,491,3473,426,8/15/2000,Mariner Books,
22802,犬夜叉 22,Rumiko Takahashi,4.25,4091256422,9.78E+12,jpn,192,13,1,08-09-2001,小学館,
22804,犬夜叉 12,Rumiko Takahashi,4.25,4091255825,9.78E+12,jpn,192,13,0,9/18/1999,小学館,
22805,犬夜叉 17,Rumiko Takahashi,4.25,4091255876,9.78E+12,jpn,192,14,1,08-09-2000,小学館,
23007,The Time of Our Singing,Richard Powers,4.25,99453835,9.78E+12,eng,631,1836,245,02-05-2004,Vintage,
23625,The History of Middle-Earth Index (The History of Middle-Earth  #13),J.R.R. Tolkien/Christopher Tolkien,4.25,7137435,9.78E+12,eng,484,51,3,08-05-2002,HarperCollins,
23793,The Dark Descent,David G. Hartwell/Clive Barker/Ray Bradbury/John Collier/Shirley Jackson/Stephen King/Joyce Carol Oates,4.25,312862172,9.78E+12,eng,1011,1991,65,1/15/1997,Tor Books,
24781,The High King (The Chronicles of Prydain  #5),Lloyd Alexander,4.25,080508052X,9.78E+12,eng,253,48088,954,5/16/2006,Square Fish,
25078,Savage Inequalities: Children in America's Schools,Jonathan Kozol,4.25,60974990,9.78E+12,eng,272,15923,666,06-12-1992,Harper Perennial,
28187,The Lightning Thief (Percy Jackson and the Olympians  #1),Rick Riordan,4.25,786838655,9.78E+12,eng,375,1766725,47951,03-01-2006,Disney Hyperion Books,
28190,The Lightning Thief (Percy Jackson and the Olympians  #1),Rick Riordan,4.25,786282258,9.78E+12,en-US,483,139,34,01-06-2006,Thorndike Press Large Print,
28735,By the Sword (Valdemar),Mercedes Lackey,4.25,886774632,9.78E+12,eng,492,18531,249,02-05-1991,DAW,
28821,Writings 1878–1899: Psychology: Briefer Course / The Will to Believe / Talks to Teachers and to Students / Essays,William  James/Gerald Eugene Myers,4.25,940450720,9.78E+12,eng,1212,92,4,06-01-1992,Library of America,
28881,Lamb: The Gospel According to Biff  Christ's Childhood Pal,Christopher Moore,4.25,380813815,9.78E+12,eng,444,135109,10380,5/25/2004,William Morrow / HarperCollins / Harper Perennial,
29326,Cat Seeing Double (Joe Grey  #8),Shirley Rousseau Murphy,4.25,006101561X,9.78E+12,eng,384,582,22,10/28/2003,Avon,
29380,Animal Liberation,Peter Singer,4.25,60011572,9.78E+12,eng,352,5325,357,12-01-2001,Ecco Press,
29625,The Origin of Consciousness in the Breakdown of the Bicameral Mind,Julian Jaynes,4.25,713912545,9.78E+12,en-GB,467,7,1,06-01-1979,Allen Lane,
29960,Winter of Magic's Return,Pamela F. Service,4.25,449702022,9.78E+12,eng,194,235,18,11-12-1986,Fawcett,
30591,Winston S. Churchill  Volume VIII: 'Never Despair ' 1945-1965,Martin  Gilbert,4.25,395419182,9.78E+12,eng,1438,19,1,09-01-1988,Houghton Mifflin,
30671,The Sleepwalkers: A History of Man's Changing Vision of the Universe,Arthur Koestler/Herbert Butterfield,4.25,140192468,9.78E+12,en-US,624,713,67,06-05-1990,Arkana/Penguin,
30702,Be the Person You Want to Find: Relationship and Self-Discovery,Cheri Huber/June Shiver,4.25,963625527,9.78E+12,eng,228,278,22,09-01-1997,Keep It Simple Books,
31314,Barnyard Dance,Sandra Boynton,4.25,1563054426,9.78E+12,en-US,24,21265,480,10-01-1993,Workman Publishing Company,
31434,The Poetry of Sylvia Plath,Claire Brennan,4.25,231124279,9.78E+12,eng,202,27,0,8/29/2001,Columbia University Press,
31698,Dante: Poet of the Secular World,Erich Auerbach/Ralph Manheim/Michael Dirda,4.25,1590172191,9.78E+12,eng,202,169,13,1/16/2007,NYRB Classics,
31917,The Oxford Handbook of Philosophy of Mathematics and Logic,Stewart Shapiro,4.25,195325923,9.78E+12,eng,832,19,1,03-01-2007,Oxford University Press  USA,
32514,Sonnets,William Shakespeare/Barbara A. Mowat/Paul Werstine,4.25,671722875,9.78E+12,eng,391,701,41,02-01-2004,Simon  Schuster,
32520,Sonnets,William Shakespeare/Stephen  Booth,4.25,300085060,9.78E+12,eng,583,104,6,07-11-2000,Yale University Press,
32769,At the Mountains of Madness and Other Tales of Terror,H.P. Lovecraft,4.25,345329457,9.78E+12,eng,184,21719,491,9/13/1991,Del Rey Books,
33937,The Richness of Life: The Essential Stephen Jay Gould,Stephen Jay Gould/Paul McGarr/Oliver Sacks/Steven Rose,4.25,393064980,9.78E+12,eng,672,363,29,5/17/2007,W. W. Norton  Company,
34015,Physics of Fully Ionized Gases,Lyman S. Spitzer Jr.,4.25,486449823,9.78E+12,eng,192,4,1,07-07-2006,Dover Publications,
34708,The Aviators (Brotherhood of War  #8),W.E.B. Griffin,4.25,515100536,9.78E+12,eng,464,2567,33,05-01-1989,G.P. Putnam's Sons,
34897,The Dragon Reborn (The Wheel of Time  #3),Robert Jordan,4.25,765305119,9.78E+12,eng,624,183950,2671,9/14/2002,Tor Books,
35352,Long Gone Lonesome Blues (The Texas Brands  #4),Maggie Shayne,4.25,373078544,9.78E+12,eng,251,398,15,04-01-1998,Silhouette,
35434,The Star Wars Trilogy,George Lucas/Donald F. Glut/James Kahn,4.25,345475828,9.78E+12,eng,705,4365,138,8/31/2004,Del Rey,
35543,Here  There and Everywhere: My Life Recording the Music of the Beatles,Geoff Emerick/Howard Massey/Elvis Costello,4.25,1592402690,9.78E+12,eng,400,4381,255,03-01-2007,Avery Publishing Group,
37684,The Lion  the Witch and the Wardrobe (Chronicles of Narnia  #1),Hiawyn Oram/C.S. Lewis/Tudor Humphries,4.25,60556501,9.78E+12,eng,48,6307,64,9/21/2004,HarperCollins,
38068,The Complete Stories,Zora Neale Hurston/Henry Louis Gates Jr./Sieglinde Lemke,4.25,60921714,9.78E+12,eng,336,756,45,01-05-1996,Amistad,
38412,Fermat's Enigma: The Epic Quest to Solve the World's Greatest Mathematical Problem,Simon Singh,4.25,385493622,9.78E+12,eng,315,19473,692,09-08-1998,Anchor,
38640,The Secret Garden Coloring Book,Brian Doherty/Frances Hodgson Burnett/Thea Kliros,4.25,486276805,9.78E+12,eng,48,4,0,7/16/2014,Dover Publications,
39031,The Cabinet of Curiosities (Pendergast  #3),Douglas Preston/Lincoln Child,4.25,446611239,9.78E+12,eng,629,34650,1722,06-01-2003,Warner Books,
40106,Beatrice's Goat,Page McBrier/Lori Lohstoeter/Hillary Rodham Clinton,4.25,689869908,9.78E+12,eng,40,546,113,07-01-2004,Aladdin,
40217,Kushiel's Justice (Imriel's Trilogy  #2),Jacqueline Carey,4.25,446500038,9.78E+12,eng,703,15897,381,6/14/2007,Roc,
40640,The Basketball Diaries and the Book of Nods,Jim Carroll,4.25,571148433,9.78E+12,eng,320,85,3,5/26/1987,Faber & Faber Ltd.,
40868,The Demon Princes  Volume One: The Star King  The Killing Machine  The Palace of Love,Jack Vance,4.25,312853025,9.78E+12,eng,446,1134,44,4/15/1997,Orb Books,
41495,Watchfiends and Rack Screams: Works from the Final Period,Antonin Artaud/Bernard Bador/Clayton Eshleman,4.25,1878972189,9.78E+12,eng,352,261,14,02-01-2004,Exact Change,
42038,Shakespeare's Sonnets,William Shakespeare/Katherine Duncan-Jones,4.25,1903436575,9.78E+12,eng,488,70617,614,8/21/1997,Bloomsbury Academic,
42045,The Sonnets,William Shakespeare/Stephen Orgel/John Hollander,4.25,140714537,9.78E+12,eng,164,349,19,12-01-2001,Penguin Classics,
42308,The Best of Pippi Longstocking (Pippi Longstocking  #1-3),Astrid Lindgren/Tony Ross,4.25,192753371,9.78E+12,en-GB,378,217,16,10-09-2003,Oxford University Press,
43106,The Age of Extremes: The Short Twentieth Century  1914-1991,Eric Hobsbawm,4.25,349106711,9.78E+12,eng,638,348,24,11-12-1995,Abacus,
43282,Happy Endings: Finishing the Edges of Your Quilts,Mimi Dietrich,4.25,1564775003,9.78E+12,en-US,80,24,3,06-04-2013,That Patchwork Place,
43283,Unspeakable Truths and Happy Endings: Human Cruelty and the New Trauma Therapy,Rebecca Coffey,4.25,1886968055,9.78E+12,en-US,226,12,0,04-01-2005,Sidran Press,
43623,Gunslinger and Nine Other Action-Packed Stories of the Wild West,Ed Gorman/Bill Pronzini,4.25,1569800367,9.78E+12,eng,131,4,1,03-01-1995,Barricade Books,
77,The Control of Nature,John McPhee,4.24,374522596,9.78E+12,en-US,288,3498,305,09-01-1990,Farrar  Straus and Giroux,
835,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume I: Strategic Play,Dan Harrington/Bill Robertie,4.24,1880685337,9.78E+12,eng,381,1929,72,12-01-2004,Two Plus Two Publishing LLC,
2123,The 36-Hour Day: A Family Guide to Caring for Persons with Alzheimer Disease  Related Dementing Illnesses  and Memory Loss in Later Life,Nancy L. Mace/Peter V. Rabins,4.24,446618764,9.78E+12,eng,624,69,6,11-01-2006,Grand Central Life & Style,
2250,The 7 Habits of Highly Effective People Personal Workbook,Stephen R. Covey,4.24,743250974,9.78E+12,eng,192,1874,114,01-06-2004,Simon  Schuster,
3564,The Selected Journals Of L.M. Montgomery  Vol. 5: 1935-1942,L.M. Montgomery/Mary Henley Rubio/Elizabeth Hillman Waterston,4.24,195421167,9.78E+12,eng,410,184,22,11-04-2004,Oxford University Press  USA,
3938,Hyperion (Los Cantos de Hyperion  #1),Dan Simmons/Carlos Alberto Gardini,4.24,8466617353,9.79E+12,spa,618,174,14,06-01-2005,Ediciones B,
4601,Click  Clack  Moo: Cows That Type,Doreen Cronin/Betsy Lewin,4.24,743461517,9.78E+12,eng,30,348,33,06-01-2003,Pocket Books,
5294,Oscar Wilde,Richard Ellmann,4.24,394759842,9.78E+12,eng,736,2695,119,11-05-1988,Vintage,
5373,The Waste Lands (The Dark Tower  #3),Stephen King/Ned Dameron,4.24,747411875,9.78E+12,eng,509,76,5,11-12-1992,Time Warner Paperbacks,
5552,QED: The Strange Theory of Light and Matter,Richard P. Feynman,4.24,691024170,9.78E+12,eng,158,13463,320,10/21/1988,Princeton University Press,
8214,The Phenomenon of Life: Toward a Philosophical Biology,Hans Jonas/Lawrence Vogel/Eleonore Jonas,4.24,810117495,9.78E+12,eng,304,92,9,2/28/2001,Northwestern University Press,
9099,In Focus: National Geographic Greatest Portraits,Leah Bendavid-Val/National Geographic Society,4.24,079227363X,9.78E+12,eng,504,819,31,10-01-2004,National Geographic Society,
9438,The Basic Works of Aristotle,Aristotle/Richard Peter McKeon/C.D.C. Reeve,4.24,375757996,9.78E+12,eng,1487,2174,51,8/19/2009,Modern Library/Random House (NY),
9517,Persepolis 2: The Story of a Return (Persepolis  #2),Marjane Satrapi/Anjali Singh,4.24,375714669,9.78E+12,eng,187,57309,2308,08-02-2005,Pantheon Books,
9539,The Shadow Rising (The Wheel of Time  #4),Robert Jordan,4.24,812513738,9.78E+12,eng,1007,148074,2471,10/15/1993,Tom Doherty Tor Fantasy,
9635,The Bradbury Chronicles: The Life of Ray Bradbury,Sam Weller,4.24,60545844,9.78E+12,en-US,384,372,45,2/21/2006,Harper Perennial,
9714,Gabriel Garcia Marquez's Love in the Time of Cholera: A Reader's Guide,Thomas Fahy,4.24,826414753,9.78E+12,eng,188,1953,84,04-10-2003,Bloomsbury Academic,
9919,A Christmas Memory,Truman Capote,4.24,375837892,9.78E+12,eng,48,9982,849,10-10-2006,Knopf Books for Young Readers,
10332,Mandy,Julie Andrews Edwards/Johanna Westerman,4.24,61131628,9.78E+12,eng,320,9944,846,8/15/2006,HarperCollins,
11364,Pacific Northwest Hiking: The Complete Guide to More Than 1 000 of the Best Hikes in Washington and Oregon (Foghorn Outdoors),Scott Leonard/Megan McMorris,4.24,1566915902,9.78E+12,eng,912,12,1,4/29/2005,Rick Steves,
11472,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families,Philip Gourevitch,4.24,312243359,9.78E+12,eng,356,24862,1443,09-04-1999,Picador USA,
11594,La Torre Oscura VII - Tomo 2 of 2 (La Torre Oscura  #7),Stephen King/Verónica Canales,4.24,9506440824,9.79E+12,spa,496,192,9,4/28/2006,Plaza y Janés,
12665,Centennial,James A. Michener,4.24,449452697,9.78E+12,eng,1086,95,13,07-01-1989,Fawcett Books,
13611,ヒカルの碁 12、新初段シリーズ,Yumi Hotta/Yumi Hotta,4.24,4088731107,9.78E+12,jpn,189,9,2,05-06-2001,集英社,
13835,In the Hand of the Goddess (Song of the Lioness  #2),Tamora Pierce,4.24,689878567,9.78E+12,eng,264,77540,1396,01-01-2005,Simon Pulse,
14498,Neil Gaiman's Neverwhere,Mike Carey/Glenn Fabry/Neil Gaiman,4.24,1401210074,9.78E+12,eng,224,33858,569,2/14/2007,Vertigo,
14785,Chosen Prey (Lucas Davenport  #12),John Sandford,4.24,425182878,9.78E+12,en-US,383,22949,376,05-01-2002,Berkley,
16328,The Murder of Roger Ackroyd (Hercule Poirot  #4),Agatha Christie,4.24,1579126278,9.78E+12,eng,288,103149,5659,09-01-2006,Black Dog & Leventhal Publishers,
16392,Thank You  Jeeves (Jeeves  #5),P.G. Wodehouse,4.24,1585674346,9.78E+12,eng,263,5700,308,9/15/2003,Harry N. Abrams,
16396,The Inimitable Jeeves (Jeeves  #2),P.G. Wodehouse,4.24,140284125,9.78E+12,eng,240,7442,320,06-01-2000,Penguin Books,
16398,Thank You  Jeeves,P.G. Wodehouse/Jonathan Cecil,4.24,1572704616,9.78E+12,eng,6,66,23,5/26/2005,AudioGO,
16735,The Prince of Tides,Pat Conroy,4.24,553381547,9.78E+12,eng,679,178717,3473,3/26/2002,Dial Press Trade Paperback,
16807,The Major Works,John Milton/Jonathan Goldberg/Stephen Orgel,4.24,019280409X,9.78E+12,eng,1008,285,12,04-03-2003,Oxford University Press,
18061,Uncle Fred in the Springtime (Blandings Castle  #6),P.G. Wodehouse,4.24,1841591300,9.78E+12,eng,288,1703,108,4/15/2004,Everyman,
18072,The Waste Lands (The Dark Tower #3),Stephen King/Ned Dameron,4.24,451173317,9.78E+12,eng,590,1013,96,01-01-1993,Signet Book,
18425,Shake Hands with the Devil,Roméo Dallaire,4.24,99478935,9.78E+12,en-GB,563,242,34,02-03-2005,Arrow,
18772,Beyond the Post-Modern Mind: The Place of Meaning in a Global Civilization,Huston Smith,4.24,835608301,9.78E+12,en-US,295,69,9,7/25/2003,Quest Books,
19124,Children of the Star (Children of the Star  #1-3),Sylvia Engdahl,4.24,1892065142,9.78E+12,eng,728,168,12,01-10-2000,Meisha Merlin Publishing,
19318,The Tomten,Astrid Lindgren/Harald Wiberg,4.24,698115910,9.78E+12,eng,32,1599,109,10-06-1997,The Putnam & Grosset Group,
21266,Rick Steves' Europe Through the Back Door,Rick Steves,4.24,1566918081,9.78E+12,eng,808,3569,70,09-12-2017,Avalon Travel,
22201,Triple Zero  (Star Wars: Republic Commando  #2),Karen Traviss,4.24,345490096,9.78E+12,eng,393,5130,163,2/28/2006,Del Rey Books,
22337,The Neil Gaiman Audio Collection,Neil Gaiman,4.24,60732989,9.78E+12,eng,1,1666,208,8/31/2004,HarperFestival,
22406,The Invisibles  Vol. 6: Kissing Mister Quimper,Grant Morrison/Chris Weston/Ivan Reis,4.24,1563896001,9.78E+12,en-US,224,3852,63,02-01-2000,DC Comics Vertigo,
23520,The Complete World of Greek Mythology,Richard Buxton,4.24,500251215,9.78E+12,eng,256,1598,46,6/28/2004,Thames & Hudson,
23754,Preludes & Nocturnes (The Sandman  #1),Neil Gaiman/Sam Kieth/Mike Dringenberg/Malcolm Jones III/Todd Klein/Karen  Berger,4.24,1563892278,9.78E+12,eng,233,171841,3781,12-01-1998,Vertigo,
23757,This Is Berlin: Reporting from Nazi Germany 1938-40,William L. Shirer/John Keegan/Inga Shirer Dean,4.24,1585672793,9.78E+12,en-US,478,155,5,5/30/2002,Overlook TP,
23758,The Nightmare Years: 1930-40 (20th Century Journey  #2),William L. Shirer,4.24,1841581224,9.78E+12,eng,654,844,41,03-05-2008,Birlinn,
23912,The Complete Poems,William Blake/Alicia Suskin Ostriker,4.24,140422153,9.78E+12,eng,1072,7738,48,11/24/1977,Penguin Classics,
23913,The Marriage of Heaven and Hell,William Blake,4.24,486281221,9.78E+12,eng,48,7163,245,09-01-1994,Dover Publications,
24089,The Ivy Tree,Carolyn Brown,4.24,803494661,9.78E+12,eng,192,20,1,02-01-2001,Montlake Romance,
24787,A Lloyd Alexander Collection,Lloyd Alexander,4.24,525467777,9.78E+12,eng,752,89,7,5/21/2001,Dutton Children's Books,
24904,A Birthday for Frances,Russell Hoban/Lillian Hoban,4.24,99432447,9.78E+12,eng,32,2256,71,06-06-2002,Harper Collins,
25053,Hello  Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle  #4),Betty MacDonald/Alexandra Boiger,4.24,64401499,9.78E+12,eng,125,14745,203,8/14/2007,HarperCollins,
25100,Dream Country (The Sandman  #3),Neil Gaiman/Kelley Jones/Charles Vess/Colleen Doran/Malcolm Jones III/Steve Erickson,4.24,156389226X,9.78E+12,eng,111,84421,1201,02-05-1999,DC Comics,
25491,Escape from Freedom,Erich Fromm,4.24,805031499,9.78E+12,eng,301,7201,292,9/15/1994,Holt McDougal,
25772,From the Age of Discovery to a World at War (America: The Last Best Hope #1),William J. Bennett,4.24,1595550550,9.78E+12,eng,573,1069,132,5/23/2006,Nelson Current,
26088,Superman: Secret Identity,Kurt Busiek/Stuart Immonen,4.24,1401204511,9.78E+12,eng,208,6368,307,04-09-2013,DC Comics,
26474,Out of Africa / Shadows on the Grass,Isak Dinesen/Karen Blixen,4.24,679724753,9.78E+12,eng,462,9298,312,10/23/1989,Vintage,
27243,Dancing in the Flames: The Dark Goddess in the Transformation of Consciousness,Marion Woodman/Elinor Dickson,4.24,1570623139,9.78E+12,eng,256,375,24,05-06-1997,Shambhala,
27520,Katy and the Big Snow (Book & Cassette),Virginia Lee Burton,4.24,395959918,9.78E+12,eng,40,0,0,8/30/1999,Houghton Mifflin Harcourt,
27585,The Perfect Wrong Note: Learning to Trust Your Musical Self,William Westney,4.24,1574671456,9.78E+12,eng,239,191,20,06-01-2006,Hal Leonard Pub Corp,
28025,The Myth of the Eternal Return or  Cosmos and History,Mircea Eliade/Willard R. Trask,4.24,691017778,9.78E+12,eng,195,1799,64,11/21/1971,Princeton University Press,
28186,The Sea of Monsters (Percy Jackson and the Olympians  #2),Rick Riordan,4.24,786856866,9.78E+12,eng,279,630511,19806,04-01-2006,Hyperion Books,
28541,Dragonsong (Harper Hall  #1),Anne McCaffrey,4.24,141692499X,9.78E+12,eng,192,40324,1001,06-01-2006,Aladdin Paperbacks,
28543,Dragonsong (Pern: Harper Hall  #1),Anne McCaffrey,4.24,553120441,9.78E+12,eng,176,393,57,01-01-1977,Bantam,
29084,Flap Your Wings,P.D. Eastman,4.24,375802436,9.78E+12,en-US,48,1281,64,1/25/2000,Random House Books for Young Readers,
29255,The Only Dance There Is,Ram Dass/Richard Alpert,4.24,385084137,9.78E+12,en-US,192,713,30,03-05-1974,Anchor,
29923,The Last Full Measure (The Civil War Trilogy  #3),Jeff Shaara,4.24,345434811,9.78E+12,eng,640,13438,314,05-02-2000,Ballantine Books,
30250,Sensual Phrase  Vol. 17,Mayu Shinjō,4.24,1421505622,9.78E+12,en-US,208,489,4,12-01-2006,Viz Media,
30590,Diary of a Man in Despair,Friedrich Reck-Malleczewen/Paul Rubens/Richard J. Evans,4.24,1590175867,9.78E+12,eng,264,34,5,02-12-2013,New York Review of Books,
30634,What Christians Believe,C.S. Lewis,4.24,60761539,9.78E+12,en-US,98,566,73,2/22/2005,HarperOne,
30735,The Complete Essays,Michel de Montaigne/M.A. Screech,4.24,140446044,9.78E+12,eng,1344,10657,290,2/25/1993,Penguin Classics,
30822,Silenced: The Wrath of God Descends (Underground Zealot  #2),Jerry B. Jenkins,4.24,842384111,9.78E+12,eng,368,1532,40,03-01-2005,Tyndale House Publishers,
31253,Baseball: a Literary Anthology,Nicholas Dawidoff/Ernest Lawrence Thayer/Jacques Barzun/Robert Frost/John Updike/Leroy Satchel Paige/Bill Veeck/Murray Kempton/Jimmy Breslin/Marianne Moore/Gay Talese/Tallulah Bankhead/Albert G. Spalding/Nelson Algren/William Carlos Williams/James Weldon Johnson/Thomas Wolfe/James Thurber/Philip Roth/Jim Bouton/Dave Frishberg/Roger Kahn/Roger Angell/Damon Runyon/George Plimpton/A. Bartlett Giamatti/Amiri Baraka/Annie Dillard/Stephen Jay Gould/Stephen King/Richard Ford/Don DeLillo/Lawrence S. Ritter/Ring Lardner/Carl Sandburg/Heywood Broun/Bernard Malamud/Red  Smith,4.24,193108209X,9.78E+12,eng,733,182,14,03-04-2002,Library of America,
31981,Astonishing X-Men  Volume 3: Torn,Joss Whedon/John Cassaday,4.24,785117598,9.78E+12,eng,152,8900,241,2/14/2007,Marvel,
32427,The Servants of Twilight / Darkfall / Phantoms,Dean Koontz/Leigh Nichols,4.24,517064871,9.78E+12,eng,752,3336,24,7/27/1991,Wings,
33169,Les Essais (mis en français moderne par Claude Pinganaud),Michel de Montaigne,4.24,2869595948,9.78E+12,fre,806,6,1,9/14/2002,Arléa,
34084,The Waste Lands (The Dark Tower  #3),Stephen King/Ned Dameron,4.24,670032565,9.78E+12,eng,422,145740,3382,6/23/2003,Viking Adult,
34492,Wintersmith (Discworld  #35; Tiffany Aching  #3),Terry Pratchett,4.24,60890312,9.78E+12,eng,325,42146,1230,10-01-2006,HarperTempest,
37405,Playing in the Dark: Whiteness and the Literary Imagination,Toni Morrison,4.24,674673778,9.78E+12,eng,110,3738,241,05-01-1992,Harvard University Press,
37481,Discovering God's Will,Sinclair B. Ferguson,4.24,851513344,9.78E+12,eng,126,92,17,03-01-1982,Banner of Truth,
38215,Lovingkindness: The Revolutionary Art of Happiness,Sharon Salzberg/Jon Kabat-Zinn,4.24,1590301870,9.78E+12,eng,256,4373,144,12/28/2004,Shambhala,
38504,You Get So Alone at Times That it Just Makes Sense,Charles Bukowski,4.24,876856830,9.78E+12,eng,320,12358,533,06-05-1986,Black Sparrow Press,
